ajoneuvot05813	neutral,unclear,positive,positive	huoltovarmuus,laatu,luotettava,tuettu,varaosat		Toyotat	 löytyvät aina huoltotilastojen parhaimmilta paikoilta . Suuri autokanta Suomessa tarkoittaa myös helposti saatavia varaosia .
ajoneuvot07768	mixed,positive,positive	ajettavuus,hinta	2006 vuoden 	C6	 oli ainakin ihan taivaallinen ajettava , ainut mikä rikkoi ison kissan tunnelmaa oli ajoittaninen dieselin murina . En tiedä jos noita ikinä on saanut bensakoneella , mutta se olisi aika jumalainen . Kohta noita alkaa jo saada ihan pilkkahintaan , että ainakin hetkeksi on tulevaisuutesi turvattu .
ajoneuvot08592	positive,positive,positive	laatu	On omega kyllä aivan helvetisti parempi kuin jokin honda tai 	avensis	 , ellet sitten uusiin autoihin vertaa . Samanikäiseen avensikseen verrattuna ero kuin yöllä ja päivällä .
ajoneuvot12922	positive,positive	kaupunkiajo,ohjaus		scania	 on työmiesten kuorma auto ajoin volvolla viikon loppuna ja ihan paska ja sitten ajoin scanialla ja scania on hyvä vaikka vähän raskaampi ohjaus kaupungissa mutta parempi . oli scanian p sarja . sikshän ne sanoo tekniikan maailamssa scania on parempi tiellä , koska vaakaa ohjaus .
ajoneuvot14247	positive,positive,positive	toimivuus,yleinen	Komea peli tuokin . Itseäni kiinnostaa XM : ssä ja 	Citikoissa	 yleensäkin tuo kaasunestejousitus . Odotan innolla , että pääsen koeajolle !
harrastukset00417	mixed,mixed		Siis eihän siinä mitään ongelmaa olekkaan . Tosin tuntuu , että nykyään kaikki harrastavat vapaaottelua , niin olisinko tuu mainstream , jos itsekkin sinne menisin . 	Sambo	 on osittain kiinnostanut , mutta kotikaupungista ei taida löytyä opettajia sille .
harrastukset02140	neutral,positive,neutral	käytettävyys	Ite laskenu 4 vuotiaast asti . Setteinä tällä hetkellä Line Afterbang vm. 2013 joissa marker squire siteet ja kiinni pitää vm. 2013 	FullTilt Bootterit	 . Näillä seteillä höylään jokaisessa maastossa , vaikka sukset ovatkin tarkoitettu lähinnä parkkiin ja urbaaniin .
harrastukset02391	negative,negative,negative	käytettävyys,ominaisuudet	Miksi uusissa 	Exelin	 sählymailoissa on valmiina hirveä käyristys , millä ei osu mihinkään alle metrin korkeudella . Kattoon osuu kyllä helposti .
masiinat00398	neutral,negative,neutral	mielipide	kyllä ylilauta on syöpää , liian monella on 	AMD	 . No saapahan sillä päivän naurut .
masiinat00819	negative,negative	laatu,luotettavuus	enpäs minä kilpailekkaan siitä kellä on paras , tämä riittää mulle vallan hyvin :3 ja 	Ground Zero	 ei näin merkkinä herätä luottamusta , näittää joltain äänenpainejonneilulta jos ihan suoraan sanotaan . Toisaalta olen kuullut niitä vain pärinäeerojen corolloissa joten ehkäpä niistäkin asian osaava ihminen saisi kunnon kamppeen , en tiedä . Kiva jos pidät subbareistasi , mulle riittää tää 112dB ihan mukavasti kyl .
masiinat00922	neutral,positive	käytettävys	Jos teet 	windows 98	 virtuaalikoneen niin voit pelata hyvin vanhoja pelejä .
masiinat01305	neutral,unclear,neutral,negative	kysymys,kännykkä,ohje,tietoturva,yksityisyys,yksityisyys,yksityisyys,yksityisyys	Voitteko antaa jotkut ohjeet for dummies , miten 	android	 kännykästä saa mahdollisimman paljon yksityisyyttäni kunnioittavan . Eli pois kaikki paikkallistamispalvelujen eteenpäin välitykset ja muut .
masiinat01708	neutral,positive,positive	hohto,toimivuus		Eizon FS2332	 täällä ja IPS Glow ei ole kyllä ongelma . Ehkä kannattiasi miettiä monitorin asento , korkeus ja etäisyys paremmin niin pääsee tuos hohdosta eroon ( ellei sitten kyse ole oikeasti valmistusviasta ) .
masiinat02605	neutral,positive	laatu	äänikorttina 	xo nar DG	 jota on tullut käytettyä myös kohta vuosi . ikinä ei ennen ongelmia .
masiinat03071	positive,positive	laatu,luotettavuus	WD . Niin monta kertaa todistettu vuosien varrella että 	WD	 on aina ollut luotettavin . Yli teran levyissä tunnetusti lyhyempi elinikä kuin alle teran . Itsellä 500gb caviar blue ollut 4 vuotta eikä pidä ääntäkään .
masiinat03301	positive,positive		>pakko ostaa Samsungia hieman hymyilin ääneen tuossa , ainahan 	Apple	 on hyvä vaihtoehto .
masiinat03673	neutral,neutral,neutral	mielipide	Lievästi sanoen kismittää , kun kone ei tunnista USB-laitteita silloin tällöin käynnistyksessä . Joskus hiiri , joskus näppis , joskus WLAN-tikku . Emo on 	Asuksen Z87-A	 eikä todellakaan huvittaisi kontata koneen takana jonkun johdon uudelleenkytkemisen takia .
masiinat03794	neutral,neutral,neutral,neutral		Budjetti noin tonnin luokkaa .. Entäs 	MSI : n	 kannettavat ? http://www.jimms.fi/hae/g/70/v/425/min/0/max/0//order/price
masiinat04063	negative,negative,negative	hinta,hinta/laatu suhde,laatu,laatu	AMD:lla on reilusti paskempi hinta/laatusuhde prossuilla , joten sen takia suosin mieluummin Intelliä . Myös AMD : n prossut käyvät erittäin kuumina , ja jopa 50€ celeron voittaa reilun 100€ 	AMD	 prossut joille täytyy hankkia kunnon jäähy .
masiinat04307	positive,positive,positive,positive	mielipide,toimivuus,yleinen	Oma 	oppo find 7	 kolahti kotiin eilen ja aivan loistava vekotin , jaksa odottaa tuota yli markkinoitua ja hypetettyä paskaa
masiinat04329	neutral,positive,positive	hinta,hinta,ilmoitus		Logitech G27	 setti tuli perille , kyllä siinä viikko taisi mennä muistaakseni . Kuitenkin worth it koska halvempi kuin Suomessa
masiinat04485	neutral,mixed,negative,negative	hinta,it,muisti,muisti,tallennustila	Musiikin säilytykseen . Vanhassa SGS3 : ssa oli muistikortilla pelkästään musiikkia ja Cyanogenmodin varmuuskopiot kaatumisen varalta . 	Nexus 5 : n	 kanssa saa käyttää muistia vähän konservatiivisemmin , kun ei huvita maksaa 50€ ylimääräistä 16gb lisämuistista . Erillinen DAP tulee ensi vuonna , joten ei tuolla sinänsä niin väliä .
masiinat05573	neutral,negative,negative,negative	laatu	no windows on windows , joskus tulee vika mitä hullukaan ei jaksa korjailla . jos ei ole kova vaiva niin asenna 	windows	 uudestaan . näin itse teen kun jotain tuollaista tapahtuu .
masiinat06941	neutral,neutral,positive			Android 5.0 : n	 saa rootattua täysin samoin kuten aikaisemmatkin versiot .
masiinat07506	negative,neutral	toimivuus	Jostain syystä jotkut Win95 pelit ei vaan toiminut Win98 : ssa . Muutamaan peliin tuli sitten 	Win98	 fix päivityksiä ... mm. tuohon Star Trek Borgiin .
musiikki00051	positive,positive		Nyt kuunnellu flatbush zombiesia , aika jees . Samoin RiFF RaFFilla on muutamia hyviä biisejä kuten 	chop another rock	 ja jo linkitetty bird on a wire . Jäbä tekee samaan tyyliin musiikkia , mitä Lil B , arvostan .
musiikki00169	positive,positive	mielipide		Last of Usin	 ending creditsien aikana soiva biisi on mielestäni parhainta pelimusiikkia pitkään aikaan .
musiikki05504	positive,positive,positive	mielipide	Itte oon ruvennu tutustuun vähän enemmän slaavibläkkikseen , Krodahan on järkyttävän hyvää . Tutustuin 	Taakeen	 kunnolla vasta Noregs Vaapenin takia . Hyvää shittiä kyllä .
musiikki06995	neutral,positive	hinta,toimivuus		Kontakt player	 on ilmainen ja toimii melkein samalla tavalla .
musiikki07546	positive,positive,positive	yleiskuva	Tuon biisin akustinen versio oli kyllä huikea , 	Thing called love	 myös mahtava . Ei postausta ilman upotetta .
ohjelmistot00261	neutral		Oon ite käytellyt Sublime Text 2 : sta ja makefilejä MinGW : n kanssa . Käännösviestit ohjautuu näppärästi 	sublimen	 konsoliin , joten tekstieditorista ei tarvitse siirtyä missään vaiheessa muualle ( paitsi peliä käynnistäessä )
ohjelmistot00593	neutral,neutral,neutral,neutral		Korkeakoulussa kyllä on pakolliset kielenhuollon kurssit ja Word-kurssi jottah mitä vielä pitäisi osata ? 	Doxygenin	 käyttö ?
ohjelmistot00651	neutral,positive	näkemys	Tämä . Jollain 	Facebookin	 UI-suunnittelijalla olikin hyvä pointti aiheesta : mitä vähemmän itse softa on esillä , sitä parempi . Pyritään siis minimoimaan jonkun tietyn tehtävän suorittamiseen vaadittava aika ja aivotyö .
ohjelmistot02971	neutral,neutral,neutral,neutral	mielipide	Niin no , oma Dell tuotiin myös kotiin sekä tytyn 	HP	 . Ei isoja eroja .
ohjelmistot04550	neutral,neutral,neutral,neutral		En siitä oppimisesta olekaan huolissani , mutta mietin vain että aloitanko ensin käyttämään 	javaa	 vai libgdx:ää
ohjelmistot04647	neutral,neutral		Asiantuntevaa tekstiä . Unity ja C# ei pitäisi olla mikään suuri kynnys , jos osaa 	Javaa	 ? Mietin itsekin seuraavaa siirtoa .
ohjelmistot06063	neutral,unclear,mixed	politiikka,tehokkuus,yhteensopivuus	NVIDIA suosittelee CUDA:a , poliittisista syistä . CUDAsta tuli juuri uusi versiokin 6.5. Iso paketti se , mutta toimii ihan heittämällä . OpenCL-tuki on 	NVIDIAllakin	 jäljessä tehoiltaan ja CUDA se optimi . Muilla valmistajilla pahasti kirittävää OpenCL:ssä . GPGPU-juttuihin voi suositella lähinnä Mantlea ja CUDAa .
ohjelmistot07385	neutral,neutral	määrä	News flash ; Oulussa on osaajia noihin enemmän kuin tarvitaan , ASIC suunnittelu ei ole sitä vetävintä . 	Elektrobit	 tekee enemmän softaa kuin pelkkään rautaa , toki koodi on matalan tason mutta pelkkää ASIC suunnittelua sielläkään ei ole niin paljoa . Sinä voisit aloittaa täältä : http://en.wikipedia.org/wiki/VHDL
penkkiurheilu02120	neutral,unclear	aika	Kestipäs yllättävän kauan , että tällainen lanka tupsahti . Onnittelut 	Chelsealle	 .
penkkiurheilu10941	positive,positive,mixed	arvostus,joukkue,panostus,raha,raha,seura	Ei , en pidä ostojoukkueista , mutta arvostan 	Ajaxin	 tapaisia seuroja jotka kasvattavat omia pelaajia ja eivätkä douppaa öljyrahoilla .
penkkiurheilu17966	neutral,neutral,positive	kiinnostavuus	Kuka hypettää ? Hypeä oli korkeintaan pre-seasonilla , nykyään hype on keskittynyt lähinnä Lukko/	Saipa	
politiikka02770	neutral,negative,negative,negative	toiminta,vaikutus	Ilmeenne kun nykytilanne ihan sama , sotaa pidetään täysin utopistisena vaihtoehtona ja 	Kokoomus	 jälleen kerran rampauttamassa puolustusvoimia niin että koko suomen puolustuksesta luovutaan 2015 jälkeen .
politiikka17592	neutral	raha	Puheet EU : n rakenteiden muuttamisesta , integraation hidastamisesta ja oman valuutan auvosta ovat pelkkää halpahintaista populismia . 	EU:lla	 on käytössään valtavat rahalliset resurssit , joilla voidaan palkata parhaat asiantuntijat tekemään selvityksiä . Nämä selvitykset ovat osoittaneet populistien propagandan valheeksi ...
ruokajajuoma02285	positive,positive,positive	laatu,maku,maku,maku	Makuasioita . 	Moskovskayassa	 on pelkiltään sellanen vähän ärhäkkä maku , josta itse tykkään . Pidettiin parin kaverin kanssa vodkanmaistijaiset , jossa oli esillä jotain 15 eri vodkaa , mukaanlukien grey goosea , belvedereä , russki standardia ( normia , platinumia ja imperiaa ) , stolia , moskoa , absolutia , smirnoffia ja muutamaa puolalaista . Kummallisimpana asian tuli esille , että moskovskaya voitti koko skeidan . Tosin drinkkeihin uitettuna arvostelut olisi menneet ihan erilailla .
ruokajajuoma05141	neutral,negative,mixed	koko,koko,määrä	En saa enää alas ilman älytöntä ähkyä edes 	Grandiosan Classicia	 . Tollasella eläis pari päivää hyvin .
ruokajajuoma05883	neutral,neutral	valikoima	ainakin helsingin keskustan 	s-marketissa	 on jotain virolaista piparjuurimajoneesia , todella hyvää . Voit varmaan myös hyvin varustellusta lähimarketistasi kysellä jotain piparjuuritahnoja tms
ruokajajuoma08062	neutral,positive,positive,neutral,positive	hinta,laatu,maku,ohje,yleinen	Paljon tossa on kilohinta ? Yleensä jos pitsaa väsään ostan sitä 	Lidlin sharp cheddaria	 , sitä saa nykyään myös jo valmiiksi raasteena .
talous01341	neutral,neutral,neutral		Voi myös johtua eilisestä kirjoituksesta savon sanomissa , jossa puhuttiin valtion ostavan 	talvivaaran	 , joka taas nostaisi osakkeen hintaa ? Tai mistä minä tiedän , näin vain oletan , en ole mikään pörssihai , muuten vain seuraan tätä lautaa .
talous01713	positive,positive,positive,positive	yleinen,yleinen	Tämä . jätkät nyt höpöttää jotain aivan paskaa . keskustelun aiheena oli osakkeet eikä mikään jonnen mielikuvituksen tuote . Takaisin aiheesen , itsehän suosittelen lämpimästi 	EB : tä	 .
talous03557	neutral,positive,positive,positive	kattavuus,käytettävyys	Visa electron käy aika monessa paikassa luottokortista . Mukaanlukien 	Paypal	 , mikä avaa taas lisää ovia .
talous04770	neutral,neutral,mixed	arvolisävero,firma	Onhan tämä ollut jo pitkään , rajana on vain ollut joku parikymmentä tonnia myyntejä jotta firma olisi verovelvollinen ulkomaille . 	Amazon	 ym. siis maksavat arvonlisäveronsa Suomeen .
ajoneuvot03302	negative,negative	luotettavuus,moottori	No bemarilla taisi rajoittua suurimmat ongelmat m57 moottoriin ja sen imusarjan läppiin . Mersusta en tiedä ja tuota audissa olevaa 2 . 4 BDW moottoria ei tainnut olla kuin C6 korisissa 	audeissa	 , sitä edeltävä moottori oli hihnalla .
ajoneuvot03394	neutral,neutral	käyttö,moottori	Ei se moottori sitä mieti missä se on kiinni , jos ECU , polttoaineen syöttö ja pakokaasujen poisto ( bensapumpusta pakosarjaan ) on kunnossa niin kyllähän se moottori toimii ihan yhtä hyvin 	KE70 : ssa	 kuin vaikka tallin lattialla . Niitä moottorin kannakkeita voi joutua kattelemaan mutta ne nyt on pienin riesa tuossa kun ne voi vaikka sorvauttaa jossain amiksessa jos ei muuten löydy .
ajoneuvot03493	negative,neutral	ulkonäkö,varustelu	Eipä niissä 	w210	 classic malleissa ole muuta eroa ulkonäössä kuin ne kromilistat . Enpä anna niille paljoa arvoa kun valitsin huonosti varusteltun elegancen ja hyvin varusteltun classicin väliltä .
ajoneuvot03897	mixed,positive	hyvyys,laatu	Älä nyt mene ostamaan mitään halpaa kolmen sarjaa , halvalla et saa hyvää ja niitä valoja pitäisi olla parillinen määrä . 	X - Vision Dominator	 . Muita valoja ei kannata edes katsoa .
ajoneuvot04597	positive,unclear	hieno	Bumppaan lankaa vain koska 	Lada	 on niin hieno auto .
ajoneuvot04840	positive,positive,positive	yleinen		Renault Clio	 V6 Phase 1 ; _ _ ; Rakastuin tähä autoonn kun äidin eno ajoi sellaisella Rallisprinttiä
ajoneuvot06009	neutral,neutral	neliveto		haldex	 ei ole sitten neliveto , näin tiedoksi jos et vielä tiennyt
ajoneuvot11700	neutral,neutral,neutral,negative	kustomointi,laatu,mielipide	Kyllä jos tollaista kotikutoista 	Saabarua	 lähtisi tekemään , niin se kannattaisi tehdä kunnolla . Penkit , takakontin luukku , vanteet , umpiot ja puskurit . Eli käytännössä uittaa jenkeistä purkuauto tai kaikki sen tarvittavat osat Suomeen .
ajoneuvot13620	positive,mixed,neutral	ulkonäkö	Tuo Seatti olisi varmaan ihan ok valinta , diesel ja manuaali eli ainakin kalliit TSI ja DSG tyyppiviat vältetty . Ulkonäöllisesti tosin ei minusta yhtään 	Avensista	 kummempi varsinkaan ulkopuolelta . > > näkevätkö minun vanhat silmäni oikein ? veivattavat ikkunat 2012 vuoden autossa ? Näinhän asia on Avensiksessa toki vain takaikkunoiden osalta , edessä toimivat sähköisesti .
ajoneuvot15097	neutral,neutral		En tiennytkään Toyotan olevan 	BMW : n	 kilpailija . Kaikkea sitä oppii .
ajoneuvot16247	positive,unclear		Onhan 	911 Porschea	 asaanut turboahdettuna jo jostain 70 - luvulta saakka . . .
harrastukset01972	positive,positive,mixed	hinta,laatu,laatu,laatu		Fenix BT-20	. Yhtä tehokkaita saa kyllä varmasti halvemmallakin mutta tuo on ollut laadukas peli .
harrastukset02216	positive,positive	golf,putteri,tuntuma,tuntuma		Classic blend warden	 on edelleen maailman paras putteri , niin hyvää tuntumaa .
masiinat00802	neutral,neutral	kovalevy,tiedosto	Availin läppäriä ja kovoon ei mennyt sata liitintä vaan se työnnettiin omaan koloonsa . Jos nyt lähden vaihtamaan kovoa niin täytyykö mun ostaa uus 	Windows 7	 myös ? Koneella ei ollut oikeen mitään tiedostoja joten palauttelu ei kiinnosta . E : sain biosin auki , näkeekö tuolta jostain onko kovo paskana ?
masiinat01709	neutral,neutral,neutral,neutral	kysymys,käyttöjärjestelmä,muisti	Helpoin tapa polttaa 	Windows 7	 muistitikulle ? Osaako joku suositella ohjelmaa ? Levykuva on noin 4gb ja .iso-tiedostona . Tarkoituksena iskeä kiinni käyttiksettömään PC:hen ja bootata tikulta .
masiinat04436	neutral,neutral		Tekniikan Maailman testivoittaja alkukeväältä on alennuksessa 	gigantissa	 ... vähän itseäkin himottaisi . http://www.gigantti.fi/product/tv-ja-aani/televisiot/TX47AS650E/panasonic-47-3d-smart-led-tv-tx-47as650e
masiinat04875	neutral,neutral,neutral			Motorola Moto G	 183€ tilattu 29.7 vastaanotto : ei ole tässä on mennyt nyt jo melkein viikko eikä mitään näy
masiinat06880	neutral,unclear		Miten saan pakotettua 	Samsung 4Sn	 4g verkkoon ? Olen koittanut kahta eri ohjelmaa mutta kumpikaan ei toimi .
masiinat06968	neutral,unclear,neutral		Jos flashaan lollipopin 	nexus 7 2013	 tablettiin niin menetänkö kaikki tietoni ?
masiinat07368	mixed,positive	hinta tehokkuus,käytettävyys teho päivitettävyys	Macille ja PClle molemmille saa samalla tavalla AEn , Premieren , Pro Toolsin jne jne jne , eli ohjelmatkaan eivät sinäänsä vaikuta tietokoneen valintaan . Mac on yleensä hieman vakaampi ja simppelimpi käyttää , noin siis yleensä monien mielestä , mutta 	PCllä	 saat huomattavasti paremman hinta-tehosuhteen sekä päivitettävyyden . tl ;d r : Kasaa itse PC
musiikki00484	positive,positive			Mai Mai	 on mahtava rentoutumiseen . Oma suosikkini kaikesta musiikista on kuitenkin upotteen kipale . Saa uskomattomat väreet aikaan , etenkin silmät kiinni .
musiikki00866	negative,mixed,mixed	laatu	Mitä ihmiset mieltä 	Gavlynista	 ? Vähän heikompiakin biisejä löytyy , mutta myös todellisia helmiä . Juuri tullut uusi levy . Ja hyvän näköinenkin
musiikki02194	neutral,positive,positive	tyyli	Ite diggailen 	Thuggerist	 . Hassun kuulone sopivasti bängää ei nyt mitenkään ihan hirveen diippi mut mukavaa vastapainoo tälle pakko olla tosi syvällinen ja yhteiskunnallinene et on hyvä räppäri suuntaukselle . Kovasti oottelen seuraavaa virallisempaa julkasua . Danny Glover muuten soi kun tätä kirjotan .
